fold,repeat,n_epochs,best_epoch,early_stopping_monitor,best_monitor_value,restored_monitor_value,n_fit,n_inner_val,n_outer_val,class_weight_0,class_weight_1,loss,accuracy,balanced_accuracy,precision,recall,specificity,f1,f1_macro,auc,true_positives,true_negatives,false_positives,false_negatives
23,3,132,107,val_loss,2.134869337081909,2.134869337081909,29,6,4,0.8529411764705882,1.2083333333333333,0.6007573748761361,0.7714285714285715,0.7833333333333333,0.6842105263157895,0.8666666666666667,0.7,0.7647058823529411,0.7712418300653594,0.8833333333333333,13,14,6,2
24,3,145,120,val_loss,2.10646653175354,2.10646653175354,29,6,4,0.8529411764705882,1.2083333333333333,0.6070173968271901,0.7714285714285715,0.775,0.7058823529411765,0.8,0.75,0.75,0.7697368421052632,0.8800000000000001,12,15,5,3
25,3,300,300,val_loss,2.0396780967712402,2.0396780967712402,29,6,4,0.8529411764705882,1.2083333333333333,0.5447200285835619,0.8285714285714286,0.825,0.8,0.8,0.85,0.8,0.825,0.9466666666666667,12,17,3,3
26,3,300,300,val_loss,1.8057690858840942,1.8057690858840942,29,6,4,0.8529411764705882,1.2083333333333333,0.5418763116646858,0.9142857142857143,0.9166666666666667,0.875,0.9333333333333333,0.9,0.9032258064516129,0.913151364764268,0.98,14,18,2,1
27,3,28,3,val_loss,2.218906879425049,2.218906879425049,29,6,4,0.8529411764705882,1.2083333333333333,0.7042860075849521,0.6,0.5583333333333333,0.5714285714285714,0.26666666666666666,0.85,0.36363636363636365,0.5359848484848485,0.49333333333333335,4,17,3,11
28,3,26,1,val_loss,2.253817558288574,2.253817558288574,29,6,4,0.8529411764705882,1.2083333333333333,0.7070566543904886,0.42857142857142855,0.43333333333333335,0.3684210526315789,0.4666666666666667,0.4,0.4117647058823529,0.42810457516339867,0.35333333333333333,7,8,12,8
29,3,300,300,val_loss,1.9437280893325806,1.9437280893325806,29,6,4,0.8529411764705882,1.2083333333333333,0.4285395448423552,0.9428571428571428,0.9416666666666667,0.9333333333333333,0.9333333333333333,0.95,0.9333333333333333,0.9416666666666667,0.9666666666666667,14,19,1,1
30,3,300,300,val_loss,1.9200271368026733,1.9200271368026733,30,6,3,0.8823529411764706,1.1538461538461537,0.6039158847376791,0.9166666666666666,0.90625,1.0,0.8125,1.0,0.896551724137931,0.9133921411387329,0.946875,13,20,0,3
31,4,293,268,val_loss,2.0258750915527344,2.0258750915527344,29,6,4,0.90625,1.1153846153846154,0.5782188326761818,0.8,0.8009868421052632,0.7647058823529411,0.8125,0.7894736842105263,0.7878787878787878,0.7993447993447993,0.8980263157894737,13,15,4,3
32,4,257,232,val_loss,2.133199453353882,2.133199453353882,29,6,4,0.90625,1.1153846153846154,0.5386627212184878,0.8857142857142857,0.8848684210526316,0.875,0.875,0.8947368421052632,0.875,0.8848684210526316,0.9144736842105263,14,17,2,2
